,id,comment,program,time,love,play
49,ojh9252,편리하겠어요,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:41:49,"24,644","72,529"
50,호엑,간단호네~~,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:41:49,"24,644","72,529"
51,호엑,ㅋㅋㅋㅋ,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:42:37,"24,660","72,603"
52,춘향이,드롱기 디자인이 질리지 않는 디자인,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:43:26,"24,801","72,672"
53,호엑,당황하셧움ㅋㅋㅋ,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:43:26,"24,801","72,672"
54,춘향이,너무 깔끔해요 진짜 완전 맘에 들어요,"[드롱기_공식수입_정품]_원두에서_커피까지,홈카페_완성",2022-04-28_11:43:26,"24,801","72,672"
0,닭도리,만세~~~~~~~~~~``,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
1,사과,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
2,사과,애기 키우는거같아,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
3,Qqwe,아니 언닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
4,Qqwe,범죄자삘인디,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
5,Qqwe,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
6,Qqwe,마네킹: 살려줘~~~~~~~~~,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
7,락락,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
8,락락,마네킹: 으아아아악~~~,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
9,시은맘81,지금입고계신 화이트 원피스 궁금해요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
10,mir,숙일 수 없는 마네킹이여 ~~~슬프다,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
11,지프조아,팔빼여~~~ㅎ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
12,시은맘81,홧팅,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
13,사과,마네킹이랑 씨름해,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
14,닭도리,언니 입어주심 앙대여? ㅜㅜ,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
15,mir,온몸에 땀일듯 수고가 많아요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
16,시은맘81,이뻐요~~,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
17,락락,이뻐용,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
18,락락,오프숄더,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
19,mir,잘보여요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
20,mir,식사 했어요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
21,mir,벨로미 셔어링 원피스는 소매랑 몸판이 소재가 틀린가요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
22,mir,저는 오트밀빵이랑 번데기탕이요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
23,mir,핑크색 걸려있는거요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
24,mir,네,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
25,mir,아 그렇군요^^,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
26,물광윤광,오픈숄더원피스 77가능한가요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
27,물광윤광,이쁜데 아쉽네요,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
28,물광윤광,네~ 기다리고 있을게요^^,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
29,Remember,단추가 잘못 끼워졌어요.......,🔥원피스특집+추가할인🔥,2022-04-28_15:57:43,"10,319","3,008"
30,Remember,로브처럼 오픈해서 걸쳐도 멋스럽겠어요!,🔥원피스특집+추가할인🔥,2022-04-28_16:00:25,"10,319","3,033"
31,Remember,입으신거 연청이죠?,🔥원피스특집+추가할인🔥,2022-04-28_16:01:42,"10,319","3,050"
32,시은맘81,롱원피스 구매완료했어요~~기대됩니다,🔥원피스특집+추가할인🔥,2022-04-28_16:02:29,"10,319","3,059"
33,Remember,진청 한번 그냥 걸쳐봐주시겠어요?😊,🔥원피스특집+추가할인🔥,2022-04-28_16:02:29,"10,319","3,059"
34,rn0,좋아요,🔥원피스특집+추가할인🔥,2022-04-28_16:03:07,"10,319","3,069"
35,시은맘81,땡큐^^,🔥원피스특집+추가할인🔥,2022-04-28_16:03:07,"10,319","3,069"
36,Remember,진청으로 사놀까해서요ㅎ,🔥원피스특집+추가할인🔥,2022-04-28_16:03:47,"10,319","3,079"
0,찌기,ㅎㅎㅎ 귀여운 요래언니 밴딩이니 미리 묶어놓고 어떻게 입으면 될듯요^^,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
1,초코칩,66될것같아요~ 맨날이쁜거나와요,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
2,les,아까 민트바지 s입으셨던건가요?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
3,찌기,네이비 티에 입으니 귀여워용,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
4,초코칩,s입으셨어요~~,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
5,les,답변감사합니다.,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
6,oli,안녕하세요?^^트위드 구매하신분들어떤색으로 결정하셨나요? 색이 다 예뻐서 고민중입니다 ㅎㅎ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
7,루미루미,이 원피스 임산부 가능할까요?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
8,sle,아까 반팔트위드.사이즈몇까지입어요??,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
9,oli,오픈하고 77까지라고하신것같아요~,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
10,tnd,오이쁘다 원피스!!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
11,tnd,언니 다른색두 입어봐주심 안대여?!!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
12,sle,원피스이쁘당,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
13,히힛,넵,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
14,tnd,베이지!!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
15,꽃송이가,둘다요ㄲ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
16,민혁엄마,트위드 검은 원피스위에 입으려는데 색상추천해주심안될까요,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
17,tnd,오렌지같은 베이지 !,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
18,민혁엄마,선택장애..ㅜ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
19,sle,이쁘네여,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
20,꽃송이가,트위드 자켓 아이보리 흰빛에 가까울까요 노란느낌에 가까울까요~? 상세사진이랑 라방한거랑 느낌이달라서요ㅎㅎ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
21,찌기,이건 휘뚜루 마뚜루 시원하면서 웬지 꾸안꾸 느낌이네용^^,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
22,루미루미,구김 많이 갈까요??,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
23,초콩콩,푸리 플라워 원피스 지나갔나요?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
24,tnd,힛 감사합니당 ❤️ 역시 무슨색이든 다이뻐요 그럴줄알앗어,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
25,tnd,베이지색 가까이서 보여주세용!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
26,초코칩,아침에등원시킬때 훌러덩입기좋겠어요,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
27,hah,에횽 일하면서 보려니 쉽지않네영ㅜㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
28,초코칩,아~~~~역시,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
29,초코칩,이쁠줄알앗으,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:57:35,"1,018","3,304"
30,초코칩,진청찜했어요 ㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
31,쿠키호빵,뒷모습도 보여주세요~,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
32,초코칩,밴딩이 탄탄한가보네요,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
33,찌기,봄에 비슷한 느낌 점프슈트사서 사고 싶은 마음 꾹꾹 누르고 있어요ㅠㅠㅠ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
34,쿠키호빵,연청도 입어봐주시나요~?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
35,les,가슴때문에 66안될듯해요,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
36,찌기,진청으로 그냥 하나 지를까요?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
37,찌기,진청은 다른 느낌,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
38,초코칩,이건 55반까지이쁘겠어요..,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
39,찌기,맞아요 !!!훨씬 루즈했어용,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
40,초콩콩,174면 바지길이 짧지는 안을까요? 롤업해서 입고 싶은데ㅠㅠ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
41,초코칩,진청 눈에확들어와요~ 이쁘다,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_15:59:22,"1,018","3,334"
42,찌기,진청 그냥 사버렸어요🤣🤣🤣🤣🤣🤣,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
43,초코칩,ㅋㅋ언니 뒷모습자세히 보고파요..,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
44,유파이브,멋있어요❤❤,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
45,초코칩,찌기님 ㅋㅋㅋㅋ대박,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
46,ssu,언니 연청에 흰색 반팔티셔츠입어주시믄안되요?,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
47,초코칩,👍👍👍,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:00:13,"1,018","3,355"
48,초코칩,버클은 무슨용도예요? ㅋㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:01:36,"1,032","3,383"
49,유파이브,허리가 요기다 알려주는?ㅎㅎ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:01:36,"1,032","3,383"
50,초코칩,유파이브님ㅋㅋㅋㅋㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:01:36,"1,032","3,383"
51,초콩콩,밑단 내려서 한번 보여주세욧;),땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:01:36,"1,032","3,383"
52,찌기,봄 점프슈트 기준으로 보면 버클은 그냥 멋있으라고 있는 용도,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:01:36,"1,032","3,383"
53,초코칩,진청이거 사야겠네 ㅋ 이쁘다진짜,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:02:26,"1,036","3,397"
54,찌기,유파이브님 ㅋㅋㅋㅋㅋㅋㅋ 제가 그걸 몰랐네요ㅎㅎㅎㅎㅎㅎㅎ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:02:26,"1,036","3,397"
55,초코칩,아하 ㅋㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:02:26,"1,036","3,397"
56,찌기,초코칩님 고민고민하지 마시고 지르십시요!!!!!!!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:02:26,"1,036","3,397"
57,찌기,이건 뽕뺄옷 ~~~,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:02:26,"1,036","3,397"
58,민혁엄마,고민끝 퍼플구매했어요!,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:03:03,"1,039","3,404"
59,초코칩,티입고입어도 귀엽다요 ㅋㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:03:03,"1,039","3,404"
60,초콩콩,키때문에 바지 길이 맨날 스트레스ㅜㅜㅜㅜㅜㅜㅜㅜ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:03:03,"1,039","3,404"
61,초코칩,이건사야함 ㅋㅋ아른거려서 ㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:04:33,"1,039","3,435"
62,ssu,👍이뻐요!! 전 연청사야겟어요ㅎ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:05:20,"1,039","3,457"
63,유파이브,진청이 역시 👍,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:05:20,"1,039","3,457"
64,찌기,저 가슴이 작고 키 작아서 자라키즈에서도 자주 사용ㅋㅋㅋㅋ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:05:20,"1,039","3,457"
65,tjs,이쁘다요~~~ 사이즈 때문에 고민이네요 ㅡㅡ,땡큐_신상_라이브_방송_+_7-10%할인,2022-04-28_16:05:20,"1,039","3,457"
0,인동,안녕하세요,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
1,인동,반가워요,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
2,망고스,안녕하세요^^,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
3,쁘띠꼬숑,와 이거 써봤는데 좋아요!!,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
4,시뇨,ㅋㅋ대박이다,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
5,시뇨,ㅋㅋ우와.. 진짜 대박..,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
6,쁘띠꼬숑,코스트코 가서 과일야채 빵 다 넣어서 소분해서 보관 짱,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
7,sdm,한눈에 보이니 좋네여,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
8,회계맨,디자인이 일단 좋네요,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
9,쁘띠꼬숑,다이어크 할때 과일 싸다니기도 좋음,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
10,시뇨,깔끔하고 예뻐서 주방에 놓으면 너무 잘어울릴거같아요 ㅠㅠ,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
11,회계맨,대형은 진짜 넉넉해보여요,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
12,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
13,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
14,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
15,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
16,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
17,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
18,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
19,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
20,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
21,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
22,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
23,,,똑똑하고_안전한👍🏻식품보관_프레시백🥗,2022-04-28_16:06:01,"1,202","3,480"
0,ceyou1203,너무 감사합니다~^^,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
1,커피엔시럽,렛츠고 ㅎㅎ,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
2,하늘아고마워,10봉 주문했어요~~저도 룰렛할수있나요?,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
3,ceyou1203,네 알겠습니다~~ 걱정마세요ㅋㅋ,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
4,하늘아고마워,2022050887030331,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
5,하늘아고마워,감사합니다~^^,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
6,my3,2022050227390401 구매완료^^,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
7,my3,기대기대^^,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
8,my3,ㅠㅠ,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
9,봄바람휘날리면,몸에좋은거네요,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
10,my3,넵~~ 괜찮아요~~,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
11,제니,2022050227915071 구매완료요,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
12,제니,룰렛인증은 어떻게 하나요?,국산_작두콩_볶은_작두콩차_국내산_작두콩_추가_증정까지,2022-05-02_09:54:17,11,"2,507"
